Title,Organization,URL,Rating,Metadata,Skills
Architecting with Google Kubernetes Engine,Google Cloud,https://www.coursera.org/specializations/architecting-google-kubernetes-engine,4.6,Beginner · Specialization · 3 - 6 Months,
Probabilistic Graphical Models,Stanford University,https://www.coursera.org/specializations/probabilistic-graphical-models,4.6,Advanced · Specialization · 3 - 6 Months,
Social Psychology,Wesleyan University,https://www.coursera.org/learn/social-psychology,4.7,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Human Resources, Leadership and Management, People Management, Conflict Management, Decision Making, Human Resources Operations, People Analysis, Performance Management, Recruitment, Business Analysis, Employee Relations, Leadership Development, Organizational Development, People Development"
The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,https://www.coursera.org/learn/people-management,4.7,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Communication, Marketing, Social Media, Advertising, Marketing Management, Strategy, Media Strategy & Planning, Market Analysis, Strategy and Operations, Leadership and Management, Product Marketing, Brand Management, Marketing Design, Digital Marketing, E-Commerce, Decision Making, Public Relations, Planning, Budget Management, Business Analysis, Entrepreneurship, Creativity"
Marketing en redes sociales de Meta,Meta,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook,4.8,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Basic Descriptive Statistics, Data Analysis, General Statistics, Probability & Statistics, Statistical Tests, Critical Thinking, Biostatistics, Clinical Data Management, Statistical Visualization"
Understanding Clinical Research: Behind the Statistics,University of Cape Town,https://www.coursera.org/learn/clinical-research,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Software Engineering, Computer Programming, Software Engineering Tools, Application Development, Programming Principles, Software Architecture, Agile Software Development, Communication, Product Management, Software-Defined Networking, Python Programming"
Introduction to Software Engineering,IBM,https://www.coursera.org/learn/introduction-to-software-engineering,4.7,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Computational Logic, Computer Programming, Programming Principles, Python Programming, Algorithms, Data Analysis, Computer Programming Tools, Computational Thinking, System Programming, Problem Solving"
Introducción a la programación en Python I: Aprendiendo a programar con Python,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/aprendiendo-programar-python,4.4,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Business Communication, Communication, Leadership and Management, Planning, Negotiation, Writing, People Management, Professional Development, Business Intelligence, Strategy, Business Development, Decision Making, Organizational Development, Problem Solving, Project Management, Public Relations, People Analysis, Customer Relationship Management, Basic Descriptive Statistics, Data Analysis, Human Resources, Visualization (Computer Graphics), Data Visualization"
"Introduction to Biology: Ecology, Evolution, & Biodiversity",Rice University,https://www.coursera.org/specializations/introduction-to-biology,4.9,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Human Computer Interaction, Human Learning, Applied Machine Learning, Decision Making, Machine Learning Algorithms, Business Intelligence, Critical Thinking, Leadership and Management, Process Analysis"
Marine Biology,American Museum of Natural History,https://www.coursera.org/learn/marine-biology,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Database Design, Databases, HTML and CSS, Javascript, SQL, Web Development"
Business English Communication Skills,University of Washington,https://www.coursera.org/specializations/business-english,4.8,Intermediate · Specialization · 3 - 6 Months,Skills you'll gain: Compensation
AI & Law ,Lund University,https://www.coursera.org/learn/ai-law,4.7,Beginner · Course · 1 - 4 Weeks,
Web Applications for Everybody,University of Michigan,https://www.coursera.org/specializations/web-applications,4.7,Intermediate · Specialization · 3 - 6 Months,
Vivre avec le TDAH à travers les âges,University of Geneva,https://www.coursera.org/learn/tdah,4.9,Beginner · Course · 1 - 3 Months,
Science of Exercise,University of Colorado Boulder,https://www.coursera.org/learn/science-exercise,4.8,Beginner · Course · 1 - 4 Weeks,Skills you'll gain: Health
Business Data Management and Communication,University of Illinois Urbana-Champaign,https://www.coursera.org/specializations/business-data-management-communication,4.7,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Business Analysis, Accounting, Data Management, General Accounting, Account Management, Data Analysis, Finance, Financial Accounting, Financial Management, Leadership and Management, Accounts Payable and Receivable, Financial Analysis, Generally Accepted Accounting Principles (GAAP), Management Accounting, Business Intelligence, Cost Accounting, R Programming, Communication, Data Visualization, Interactive Data Visualization, Statistical Programming, Big Data, Data Visualization Software, Visual Design, Visualization (Computer Graphics), Business Communication, Storytelling, Computer Programming, Innovation, Strategy"
Cryptography I,Stanford University,https://www.coursera.org/learn/crypto,4.8,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Algorithms, Cryptography, Mathematics, Security Engineering, Theoretical Computer Science, Probability & Statistics, Critical Thinking, Mathematical Theory & Analysis, Computer Security Models, Probability Distribution"
Excel Skills for Business: Essentials,Macquarie University,https://www.coursera.org/learn/excel-essentials,4.9,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Microsoft Excel, Spreadsheet Software, Data Visualization, Plot (Graphics)"
The Business of Music Production,Berklee,https://www.coursera.org/specializations/business-music-production,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Creativity, Critical Thinking, Regulations and Compliance, Problem Solving, Process Analysis, Writing, Decision Making, Business Analysis, Deep Learning, Strategy, Leadership and Management"
Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University,https://www.coursera.org/specializations/photography-basics,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Creativity, Leadership and Management, Social Media, Operations Management, Writing"
Fundamentals of Machine Learning for Healthcare,Stanford University,https://www.coursera.org/learn/fundamental-machine-learning-healthcare,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Critical Thinking, Machine Learning"
The DIY Musician,Berklee,https://www.coursera.org/specializations/diy-musician,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Creativity, Strategy, Writing, Entrepreneurship, Planning, Brand Management, Communication, Critical Thinking, Leadership and Management, Marketing, Social Media, Strategy and Operations"
Blockchain Revolution in Financial Services,INSEAD,https://www.coursera.org/specializations/blockchain-financial-services,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: BlockChain, Finance, Cryptography, FinTech, Business Transformation, Innovation, Distributed Computing Architecture, Payments, Leadership and Management, System Security, Network Security, Accounting, Banking, Business Process Management, Contract Management, Financial Accounting, Financial Management, Problem Solving, Security Strategy, Planning"
Corporate & Commercial Law I: Contracts & Employment Law,University of Illinois Urbana-Champaign,https://www.coursera.org/learn/corporate-commercial-law-part1,4.8,Intermediate · Course · 1 - 3 Months,"Skills you'll gain: Contract Management, Critical Thinking, Leadership and Management, Regulations and Compliance, Business Communication, Decision Making, Employee Relations, Negotiation, Payments, Sales"
Foundations of Software Testing and Validation,University of Leeds,https://www.coursera.org/learn/foundations-of-software-testing-and-validation,4.6,Beginner · Course · 1 - 4 Weeks,Skills you'll gain: Software Testing
Data Analysis with R,Duke University,https://www.coursera.org/specializations/statistics,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: General Statistics, Probability & Statistics, Statistical Analysis, Data Analysis, Statistical Tests, Probability Distribution, R Programming, Statistical Programming, Basic Descriptive Statistics, Statistical Visualization, Bayesian Statistics, Exploratory Data Analysis, Plot (Graphics), Problem Solving, Critical Thinking, Correlation And Dependence, Regression, Bayesian Network, Computer Programming"
Data Analysis with Python,IBM,https://www.coursera.org/learn/data-analysis-with-python,4.7,Intermediate · Course · 1 - 3 Months,"Skills you'll gain: Computer Programming, Data Analysis, Data Visualization, Exploratory Data Analysis, General Statistics, Machine Learning, Machine Learning Algorithms, Plot (Graphics), Probability & Statistics, Python Programming, Regression"
Managerial Accounting Fundamentals,University of Virginia,https://www.coursera.org/learn/uva-darden-managerial-accounting,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Accounting, Cost Accounting, Leadership and Management, Management Accounting, Account Management, Financial Accounting, Budget Management, General Accounting, Financial Management, Generally Accepted Accounting Principles (GAAP)"
Using Public Policy for Social Change,University of Michigan,https://www.coursera.org/learn/using-public-policy-for-social-change,4.9,Beginner · Course · 1 - 4 Weeks,Skills you'll gain: Problem Solving
Java FullStack Developer,Board Infinity,https://www.coursera.org/specializations/java-fullstack,4.3,Intermediate · Specialization · 1 - 3 Months,"Skills you'll gain: Algorithms, Angular, Computer Programming, Java Programming, Javascript, Web Development"
